Timestamp,px_raw,py_raw,pz_raw,r_raw,p_raw,y_raw,px_est,py_est,pz_est,r_est,p_est,y_est
1763276152.423805952072,1.570003000000,2.115432000000,0.097041000000,-0.013300601363,-0.009938243825,1.501664343986,1.563499144686,2.114526837063,0.097072797168,-0.019397488239,-0.006056020255,1.205735319502
1763276152.444423913956,1.588354000000,2.267233000000,0.090210000000,-0.010336637752,-0.010388415161,1.497275332651,1.570635631556,2.165263801193,0.095394240642,-0.018977273361,-0.006189062598,1.218485682371
1763276152.484268903732,1.588354000000,2.267233000000,0.090210000000,-0.010336637752,-0.010388415161,1.497275332651,1.576111636732,2.209613535257,0.094335773531,-0.018577052905,-0.006321288156,1.230678396308
1763276152.489846944809,1.588354000000,2.267233000000,0.090210000000,-0.010336637752,-0.010388415161,1.497275332651,1.579773590658,2.228679272073,0.093179215247,-0.018195869766,-0.006452286359,1.242337851332
1763276152.509722948074,1.588354000000,2.267233000000,0.090210000000,-0.010336637752,-0.010388415161,1.497275332651,1.582533979134,2.247631635196,0.092501453590,-0.017832808588,-0.006581704504,1.253487370777
1763276152.524049997330,1.606426000000,2.257467000000,0.096942000000,-0.011150830717,-0.011867835899,1.498937491670,1.589724673173,2.256112305541,0.093929563383,-0.017514739054,-0.006777565868,1.264222033753
1763276152.544346094131,1.625514000000,2.455251000000,0.094783000000,-0.010324150220,-0.005893389255,1.496985317416,1.600703712323,2.322638519590,0.094392662113,-0.017205819684,-0.006704048068,1.274401228408
1763276152.594165086746,1.625514000000,2.455251000000,0.094783000000,-0.010324150220,-0.005893389255,1.496985317416,1.610341625587,2.387214764221,0.095027869842,-0.016909724835,-0.006636690015,1.284135277269
1763276152.613637924194,1.625514000000,2.455251000000,0.094783000000,-0.010324150220,-0.005893389255,1.496985317416,1.615963605264,2.418163663480,0.095149607726,-0.016625978537,-0.006574976389,1.293443645764
1763276152.633793115616,1.623940000000,2.463331000000,0.100609000000,-0.010482607732,-0.006591984714,1.498437055563,1.619461171078,2.442644267529,0.097029713600,-0.016358061913,-0.006549381598,1.302408510404
1763276152.653704881668,1.630200000000,2.695700000000,0.095612000000,-0.009396388658,-0.002946240587,1.489928061468,1.623817336798,2.530304335718,0.096843566804,-0.016068516117,-0.006364910748,1.310608750276
1763276152.689757108688,1.630200000000,2.695700000000,0.095612000000,-0.009396388658,-0.002946240587,1.489928061468,1.627909592575,2.605081859594,0.096865148837,-0.015790227112,-0.006190733705,1.318450413662
1763276152.693559885025,1.630200000000,2.695700000000,0.095612000000,-0.009396388658,-0.002946240587,1.489928061468,1.628819378062,2.634607764700,0.096535217982,-0.015522838880,-0.006026219858,1.325949178505
1763276152.713763952255,1.630200000000,2.695700000000,0.095612000000,-0.009396388658,-0.002946240587,1.489928061468,1.630472607578,2.667642069036,0.096470643447,-0.015265997370,-0.005870780240,1.333120037405
